Timestamp,Age,Gender,City,Position,Years of experience,Level,Salary (EUR),Employment status,Сontract duration,Main language at work,Company size,Company type,Lost job due to the coronavirus outbreak,Age category,Years of experience category,Salary (EUR) category
24/11/2020 12:10:05,31.0,Female,Munich,QA Engineer,7.0,Senior,68000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:11:42,35.0,Male,Frankfurt,Software Engineer,12.0,Senior,66000.0,Full-time employee,Unlimited contract,German,50-100,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:12:16,28.0,Male,Berlin,Product Manager,3.0,Middle,51000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 12:12:35,25.0,Male,Berlin,Backend Developer,4.0,Middle,60000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 12:13:24,42.0,Female,Berlin,QA Engineer,20.0,Middle,55000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 12:14:03,30.0,Male,Berlin,Product Manager,7.0,Head,150000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[5,10)","[150000,200000)"
24/11/2020 12:14:23,40.0,Female,Munich,Software Engineer,20.0,Middle,54000.0,Full-time employee,Unlimited contract,German,100-1000,Other,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 12:14:27,36.0,Female,Erlangen,Project Manager,14.0,Middle,62000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:14:52,37.0,Male,Berlin,Software Engineer,8.0,Junior,60000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:15:30,33.0,Male,Munich,Software Engineer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:16:38,38.0,Male,Cologne,Software Engineer,11.0,Senior,55000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:16:49,27.0,Male,Munich,Frontend Developer,4.0,Senior,60000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 12:17:15,33.0,Male,Berlin,Software Engineer,7.0,Senior,62000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:17:21,34.0,Male,Vienna,Data Scientist,12.0,Senior,77500.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:17:32,36.0,Female,Munich,Backend Developer,5.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:17:51,42.0,Male,Berlin,DevOps,22.0,Lead,70000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 12:18:41,32.0,Male,Frankfurt,Network Engineer ,10.0,Senior,68500.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:21:10,31.0,Male,Berlin,Frontend Developer,10.0,Senior,71060.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:21:33,33.0,Female,Berlin,QA Engineer,6.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:21:45,40.0,Male,Berlin,VP Engineering,10.0,Other,100000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[40,50)","[10,20)","[100000,150000)"
24/11/2020 12:23:06,28.0,Male,Moldova,Backend Developer,4.0,Middle,28000.0,Unknown,Unknown,English,50-100,Startup,Yes,"[20,30)",<5,"[20000,50000)"
24/11/2020 12:23:47,28.0,Male,Munich,Backend Developer,6.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 12:23:50,46.0,Male,Munich,Agile Coach,4.0,Senior,82000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)",<5,"[50000,100000)"
24/11/2020 12:26:12,31.0,Male,Berlin,Software Engineer,9.0,Senior,90000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:26:20,28.0,Male,Berlin,Mobile Developer,5.0,Lead,70800.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 12:27:21,29.0,Male,Berlin,Software Engineer,8.0,Middle,55000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 12:27:23,40.0,Male,Munich,Mobile Developer,25.0,Lead,85000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 12:28:08,46.0,Male,Munich,QA Engineer,13.0,Senior,70000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 12:28:14,33.0,Male,Berlin,Backend Developer,5.0,Middle,66000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:28:23,33.0,Male,Berlin,ML Engineer,10.0,Middle,62000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:28:45,34.0,Male,Berlin,Software Engineer,14.0,Lead,95000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:28:58,36.0,Male,Berlin,Backend Developer,18.0,Senior,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:29:35,33.0,Female,Berlin,QA Engineer,8.0,Senior,50000.0,Full-time employee,Unlimited contract,English,10-50,Startup,Yes,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:30:03,32.0,Male,Berlin,Software Engineer,11.0,Lead,80000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:35:28,46.0,Male,Berlin,Software Engineer,14.0,Senior,80000.0,Full-time employee,Unlimited contract,English,50-100,Product,Yes,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 12:36:04,30.0,Male,Munich,Mobile Developer,8.0,Senior,66000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:36:13,36.0,Male,Rosenheim,Data Science Manager,12.0,Other,89200.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:37:20,35.0,Male,Berlin,Product Manager,10.0,Senior,90000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:38:26,47.0,Male,Munich,DevOps,20.0,Senior,75000.0,Full-time employee,Unlimited contract,Unknown,1000+,Product,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 12:40:25,31.0,Male,Berlin,Data Scientist,10.0,Lead,115000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 12:41:45,46.0,Male,Munich,Scrum Master,12.0,Senior,85000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 12:44:38,26.0,Male,Berlin,Mobile Developer,6.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 12:44:58,31.0,Male,Mannheim ,Firmware Engineer,10.0,Senior,45000.0,Full-time employee,Temporary contract,English,10-50,Product,Yes,"[30,40)","[10,20)","[20000,50000)"
24/11/2020 12:47:46,31.0,Male,Munich,Frontend Developer,12.0,Lead,85000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:48:17,30.0,Female,Berlin,QA Engineer,5.0,Middle,50000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:50:06,35.0,Male,Munich,Software Engineer,13.0,Lead,140000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 12:51:24,33.0,Male,Berlin,Software Engineer,12.0,Senior,120000.0,Self-employed (freelancer),Temporary contract,English,100-1000,Product,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 12:52:56,36.0,Male,Berlin,Software Engineer,7.0,Middle,42000.0,Full-time employee,Unlimited contract,English,up to 10,Product,No,"[30,40)","[5,10)","[20000,50000)"
24/11/2020 12:54:46,36.0,Male,Munich,Solutions Architect,12.0,Lead,105000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 12:55:11,40.0,Male,Munich,Software Engineer,13.0,Senior,77000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 12:55:30,38.0,Male,Frankfurt,Data Center Manager,6.0,Other,68000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:55:58,35.0,Female,Berlin,Software Engineer,15.0,Senior,76000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 12:58:38,32.0,Male,Munich,Fullstack Developer,9.0,Senior,70000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 12:59:10,29.0,Male,Berlin,Software Engineer,8.0,Senior,70000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:00:56,30.0,Male,Rosenheim,Software Engineer,9.0,Middle,63000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:01:17,35.0,Male,Berlin,ML Engineer,10.0,Lead,96000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:02:04,29.0,Male,Berlin,Software Engineer,7.0,Senior,64000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:05:17,32.0,Female,Berlin,Product Manager,10.0,Senior,60000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:05:30,30.0,Female,Munich,Mobile Developer,10.0,Senior,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:05:53,25.0,Male,Berlin,Software Engineer,6.0,Middle,61500.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:07:04,43.0,Male,Berlin,Software Engineer,20.0,Senior,79000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[20,30)","[50000,100000)"
24/11/2020 13:07:24,38.0,Male,Berlin,Software Engineer,16.0,Senior,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:09:38,26.0,Male,Berlin,Software Engineer,5.0,Middle,63000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:09:51,25.0,Female,Munich,Product Manager,3.0,Middle,62000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 13:11:21,34.0,Male,Munich,Software Engineer,12.0,Lead,95000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:14:01,34.0,Male,Munich,Designer (UI/UX),11.0,Senior,60000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:14:33,27.0,Male,Berlin,Backend Developer,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:16:52,30.0,Male,Berlin,Mobile Developer,3.0,Senior,58000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)",<5,"[50000,100000)"
24/11/2020 13:21:22,34.0,Male,Berlin,Data Scientist,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:23:32,36.0,Female,Berlin,QA Engineer,14.0,Lead,69000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:25:44,27.0,Male,Berlin,Backend Developer,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:25:57,45.0,Male,Berlin,Mobile Developer,10.0,Lead,77000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 13:29:21,35.0,Male,Berlin,Backend Developer,6.0,Senior,74000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:32:34,36.0,Male,Berlin,Engineering Manager,7.0,Lead,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:33:08,32.0,Male,Stuttgart,QA Engineer,9.0,Senior,60000.0,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:35:41,33.0,Male,Boeblingen,DevOps,14.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:36:54,30.0,Male,Berlin,Backend Developer,10.0,Middle,56000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:37:05,35.0,Male,Berlin,Software Engineer,15.0,Senior,70000.0,Full-time employee,Unlimited contract,English,50-100,Startup,Yes,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:37:57,24.0,Male,Boeblingen,C/C++/Java developer,0.8,Junior,48000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[20,30)",<5,"[20000,50000)"
24/11/2020 13:40:28,25.0,Male,Stuttgart,Backend Developer,4.0,Middle,60000.0,Full-time employee,Unlimited contract,German,100-1000,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 13:40:53,29.0,Male,Berlin,Mobile Developer,8.0,Senior,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:41:26,32.0,Male,Berlin,DevOps Manager,10.0,Lead,100000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 13:42:43,32.0,Male,Düsseldorf,Software Engineer,11.0,Senior,60000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 13:50:23,24.0,Male,Munich,Software Engineer,3.0,Middle,58000.0,Full-time employee,Unlimited contract,English,1000+,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 13:51:23,24.0,Female,Stuttgart,Software Engineer,2.0,Middle,55200.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 13:53:01,56.0,Male,Ingolstadt,Software Engineer,9.0,Senior,75000.0,Full-time employee,Temporary contract,German,1000+,Product,No,"[50,60)","[5,10)","[50000,100000)"
24/11/2020 13:54:47,53.0,Male,Stuttgart,Frontend Developer,15.0,Senior,50000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[50,60)","[10,20)","[50000,100000)"
24/11/2020 13:55:19,25.0,Male,Munich,ML Engineer,1.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 13:55:19,32.0,Male,Berlin,Engineering Manager,9.0,Lead,95000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 13:55:55,28.0,Male,Stuttgart,Software Engineer,8.0,Senior,67200.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 13:56:32,32.0,Male,Berlin,Backend Developer,,Senior,72000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)",Unknown,"[50000,100000)"
24/11/2020 13:58:11,30.0,Male,Munich,Software Engineer,7.0,Senior,100000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[100000,150000)"
24/11/2020 14:00:19,26.0,Female,Berlin,Software Engineer,6.0,Senior,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 14:01:01,31.0,Female,Stuttgart,Data Scientist,4.0,Middle,65000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)",<5,"[50000,100000)"
24/11/2020 14:02:22,31.0,Male,Munich,Software Engineer,9.0,Middle,92500.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 14:03:04,29.0,Female,Stuttgart,QA Engineer,6.0,Middle,54000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 14:03:07,33.0,Male,Munich,Backend Developer,15.0,Lead,100000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 14:04:28,26.0,Male,Munich,ML Engineer,1.5,Junior,58000.0,Full-time employee,Unlimited contract,German,100-1000,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
24/11/2020 14:06:46,30.0,Female,Frankfurt,QA Engineer,6.0,Senior,70000.0,Full-time employee,Unlimited contract,German,1000+,Other,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 14:07:23,34.0,Male,Berlin,Software Engineer,14.0,Senior,72000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 14:07:23,37.0,Male,Berlin,Team Lead,12.0,Head,90000.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 14:13:21,38.0,Male,Frankfurt,Tech Lead,16.0,Lead,99000.0,Full-time employee,Unknown,English,100-1000,Other,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 14:13:25,28.0,Male,Munich,Network Administrator,9.0,Senior,61200.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)","[5,10)","[50000,100000)"
24/11/2020 14:14:23,35.0,Male,Stuttgart,Security Manager,14.0,Senior,80000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 14:17:20,31.0,Male,Berlin,QA Engineer,10.0,Senior,60000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 14:21:40,29.0,Male,Düsseldorf,Consultant Data Analytics,1.0,Junior,45000.0,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,"[20,30)",<5,"[20000,50000)"
24/11/2020 14:24:07,39.0,Male,Munich,BI IT Consultant,5.0,Middle,56000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 14:26:28,31.0,Female,Berlin,Graphic Designer,11.0,Middle,32000.0,Full-time employee,Temporary contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[20000,50000)"
24/11/2020 14:28:29,39.0,Male,Munich,Software Engineer,12.0,Lead,108000.0,Self-employed (freelancer),Unlimited contract,English,up to 10,Consulting / Agency,No,"[30,40)","[10,20)","[100000,150000)"
24/11/2020 14:28:35,29.0,Male,Munich,Backend Developer,8.0,Senior,95000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
