Timestamp,Age,Gender,City,Level,Position,Years of experience,Main technology or programming language,Salary (EUR),Main language at work,Company size,Company type,Сontract duration,Age category,Years of experience category,Salary (EUR) category
06/12/2019 19:42:08,27.0,Male,Berlin,Senior,Data Scientist,5,Python,125000.0,Other,100-1000,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[100000,150000)"
06/12/2019 19:50:20,27.0,Female,Berlin,Middle,Cloud Platform Engineer,6,AWS,70000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
06/12/2019 20:14:09,37.0,Male,Lugano,Middle,Fullstack Developer,3,.NET,84000.0,Other,10-50,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
06/12/2019 20:53:53,30.0,Male,Berlin,Middle,Fullstack Developer,2,Java,51072.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
06/12/2019 22:19:00,,Male,Berlin,Senior,Backend Developer,8,Python,80000.0,English,1000+,Product,Unknown,Unknown,"[5,10)","[50000,100000)"
06/12/2019 22:25:34,32.0,Male,Berlin,Head,Data Scientist,10,Python,130000.0,English,50-100,Startup,Unknown,"[30,40)","[10,20)","[100000,150000)"
06/12/2019 22:32:00,35.0,Male,Frankfurt,Senior,Backend Developer,16,C/C++,110000.0,English,100-1000,Product,Unknown,"[30,40)","[10,20)","[100000,150000)"
06/12/2019 22:37:07,34.0,Male,Berlin,Senior,Backend Developer,14,Rust,86000.0,English,50-100,Startup,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 22:43:34,27.0,Male,Berlin,Head,"CTO (CEO, CFO)",6,Python,24000.0,English,10-50,Startup,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
06/12/2019 22:47:34,38.0,Female,Stuttgart,Senior,Embedded Developer,14,C/C++,82000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
06/12/2019 22:50:38,41.0,Male,Berlin,Senior,Crypto Developer,20,Solidity,140000.0,English,up to 10,Consulting / Agency,Unlimited contract,"[40,50)","[20,30)","[100000,150000)"
07/12/2019 00:40:44,32.0,Female,Berlin,Senior,Backend Developer,13,PHP,64000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
07/12/2019 09:33:27,29.0,Male,Munich,Senior,Embedded Developer,4,ASM,74000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
07/12/2019 09:39:37,31.0,Female,Berlin,Middle,Data Scientist,1,Python,59000.0,English,100-1000,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
07/12/2019 12:47:38,37.0,Male,Cologne,Middle,QA,4,Not Relevant,53000.0,German,10-50,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
07/12/2019 13:43:00,32.0,Male,Berlin,Senior,Data Scientist,10,Python,103000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
07/12/2019 15:25:06,27.0,Male,Berlin,Senior,Frontend Developer,7,Javascript / Typescript,75000.0,English,10-50,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
07/12/2019 15:51:26,25.0,Male,Berlin,Senior,Backend Developer,8,Rust,110000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[100000,150000)"
07/12/2019 17:30:53,34.0,Male,Berlin,Middle,Product Manager,6,Not Relevant,65000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
07/12/2019 17:40:25,30.0,Male,Berlin,Senior,Manager,9,.NET,85000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
07/12/2019 20:08:08,,Male,Frankfurt,Middle,Data Scientist,7,R,67000.0,German,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
07/12/2019 20:13:45,32.0,Female,Berlin,Junior,Data Scientist,1,Python,45600.0,German,10-50,Startup,Temporary contract,"[30,40)",<5,"[20000,50000)"
07/12/2019 20:53:43,30.0,Female,Berlin,Middle,Cloud Platform Engineer,7,AWS,66340.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
07/12/2019 20:55:14,24.0,Male,Moscow,Middle,Machine Learning Engineer,2,Python,30000.0,Other,100-1000,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
07/12/2019 21:43:30,28.0,Male,Berlin,Senior,Data Scientist,5,Python,95000.0,German,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
08/12/2019 08:18:03,32.0,Male,Frankfurt,Middle,Data Engineer,10,Not Relevant,68000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
08/12/2019 08:23:08,38.0,Male,Frankfurt,Senior,Software Architect,15,Java,77000.0,German,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
08/12/2019 09:31:43,,Female,Berlin,Middle,Manager,6,Python,89000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
08/12/2019 11:10:57,29.0,Male,Berlin,Middle,Data Engineer,3,Python,48000.0,English,100-1000,Startup,Unlimited contract,"[20,30)",<5,"[20000,50000)"
08/12/2019 11:19:34,29.0,Female,Hamburg,Middle,Machine Learning Engineer,4,Python,60000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
08/12/2019 14:22:03,33.0,Male,Cologne,Middle,Data Scientist,3,Python,50000.0,English,10-50,Startup,Temporary contract,"[30,40)",<5,"[50000,100000)"
08/12/2019 15:03:59,35.0,Male,Stuttgart,Senior,Backend Developer,6,PHP,60600.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
08/12/2019 15:15:27,32.0,Male,Berlin,Lead,Data Scientist,9,Python,107000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
08/12/2019 15:50:38,33.0,Male,Munich,Senior,Backend Developer,12,Java,120000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
08/12/2019 17:46:54,35.0,Male,Berlin,Senior,Backend Developer,10,Java,84000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
08/12/2019 19:46:33,38.0,Male,Walldorf,Senior,Fullstack Developer,17,Javascript / Typescript,79000.0,German,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
08/12/2019 20:32:15,30.0,Male,Berlin,Senior,Backend Developer,7,Python,87000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
08/12/2019 21:15:24,34.0,Male,Munich,Lead,Fullstack Developer,8,Scala,90000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
08/12/2019 21:42:56,,Male,Berlin,Senior,Data Engineer,8,SQL,75000.0,English,100-1000,Unknown,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
08/12/2019 21:53:55,31.0,Male,Berlin,Junior,Frontend Developer,3,Javascript / Typescript,48000.0,German,50-100,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[20000,50000)"
08/12/2019 23:06:40,36.0,Male,Berlin,Middle,QA,6,Unknown,50000.0,German,100-1000,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
08/12/2019 23:35:12,31.0,Male,Berlin,Senior,DevOps,10,PHP,75000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
09/12/2019 05:45:54,30.0,Male,Cologne,Middle,Data Scientist,5,R,73000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
09/12/2019 09:38:54,29.0,Male,Cologne,Middle,Manager,4,Not Relevant,52000.0,English,1000+,Unknown,Unlimited contract,"[20,30)",<5,"[50000,100000)"
09/12/2019 10:26:16,34.0,Female,Berlin,Junior,Software Architect,2,Java,45000.0,German,50-100,Product,Temporary contract,"[30,40)",<5,"[20000,50000)"
09/12/2019 11:14:24,31.0,Female,Berlin,Junior,Data Scientist,1,Python,45000.0,English,10-50,Startup,Unlimited contract,"[30,40)",<5,"[20000,50000)"
09/12/2019 11:27:36,33.0,Male,Berlin,Senior,Frontend Developer,8,Javascript / Typescript,70000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
09/12/2019 11:58:49,38.0,Male,Berlin,Senior,Frontend Developer,10,Javascript / Typescript,75000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
09/12/2019 12:17:25,35.0,Male,Berlin,Senior,Fullstack Developer,16,Javascript / Typescript,95000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
09/12/2019 12:28:47,21.0,Male,Moscow,Middle,Data Scientist,4,Python,28300.0,English,100-1000,Consulting / Agency,Temporary contract,"[20,30)",<5,"[20000,50000)"
09/12/2019 12:40:50,43.0,Male,Schleswig-Holstein,Senior,Backend Developer,25,.NET,93000.0,German,100-1000,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
09/12/2019 13:18:27,33.0,Male,Berlin,Middle,Data Scientist,3,Scala,77000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
09/12/2019 13:25:41,30.0,Male,Berlin,Middle,Backend Developer,4,SAP / ABAP,51600.0,English,10-50,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
09/12/2019 16:07:23,35.0,Female,Braunschweig,Senior,Embedded Developer,5,C/C++,45000.0,German,100-1000,Other,Unlimited contract,"[30,40)","[5,10)","[20000,50000)"
09/12/2019 16:23:11,33.0,Male,Berlin,Middle,Product Manager,4,Not Relevant,65000.0,English,100-1000,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
09/12/2019 16:36:01,28.0,Female,Hamburg,Junior,Data Scientist,1,R,50000.0,English,10-50,Startup,Unlimited contract,"[20,30)",<5,"[50000,100000)"
09/12/2019 16:54:48,41.0,Male,Munich,Senior,Machine Learning Engineer,12,C/C++,82000.0,English,1000+,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
09/12/2019 17:54:43,29.0,Male,Munich,Middle,Data Scientist,2,Python,63000.0,German,1000+,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
09/12/2019 18:25:32,24.0,Male,Berlin,Middle,Fullstack Developer,3,Javascript / Typescript,56000.0,English,50-100,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
09/12/2019 19:15:11,31.0,Male,Berlin,Lead,Backend Developer,10,Java,115000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
09/12/2019 20:26:47,30.0,Male,Berlin,Senior,Backend Developer,8,Javascript / Typescript,65000.0,German,10-50,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
09/12/2019 21:08:05,34.0,Female,Berlin,Middle,Manager,3,Javascript / Typescript,57000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
10/12/2019 07:44:42,29.0,Male,Berlin,Middle,Data Scientist,3,Python,51000.0,English,50-100,Startup,Unlimited contract,"[20,30)",<5,"[50000,100000)"
10/12/2019 08:18:21,35.0,Male,Berlin,Senior,Backend Developer,13,Java,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 08:52:07,22.0,Male,Amsterdam,Middle,Frontend Developer,5,Javascript / Typescript,82000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 08:52:46,35.0,Male,Amsterdam,Senior,Backend Developer,16,Java,77500.0,English,1000+,Other,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 09:02:46,35.0,Male,Amsterdam,Senior,Data Engineer,10,Go,74400.0,English,10-50,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 09:21:48,32.0,Male,Amsterdam,Middle,DevOps,2,AWS,70000.0,English,1000+,Other,Temporary contract,"[30,40)",<5,"[50000,100000)"
10/12/2019 09:34:34,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,58000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 09:36:37,32.0,Male,Amsterdam,Senior,Mobile Developer,11,Swift,65000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 09:38:51,43.0,Male,Kaiserslautern,Middle,Data Scientist,3,Python,62500.0,English,1000+,Other,Temporary contract,"[40,50)",<5,"[50000,100000)"
10/12/2019 09:41:50,33.0,Male,Amsterdam,Middle,Fullstack Developer,10,PHP,69000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 09:48:35,33.0,Male,Amsterdam,Middle,Backend Developer,9,Java,81000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 09:55:11,35.0,Male,Amsterdam,Senior,QA,10,Not Relevant,65000.0,English,1000+,Product,Unknown,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 10:04:06,31.0,Male,Berlin,Middle,Backend Developer,3,Java,48000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[20000,50000)"
10/12/2019 10:11:44,29.0,Male,Berlin,Middle,Backend Developer,7,Java,60000.0,English,1000+,Unknown,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 10:18:56,23.0,Female,Amsterdam,Middle,Backend Developer,3,Python,60000.0,English,1000+,Product,Temporary contract,"[20,30)",<5,"[50000,100000)"
10/12/2019 10:21:52,33.0,Male,Munich,Senior,Fullstack Developer,12,PHP,54000.0,English,up to 10,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 10:30:22,30.0,Male,Amsterdam,Middle,Frontend Developer,10,Javascript / Typescript,87500.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 10:41:18,33.0,Male,Eindhoven,Senior,Manager,8,Not Relevant,76000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 10:47:10,38.0,Male,Düsseldorf,Middle,Data Scientist,3,Python,78000.0,English,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
10/12/2019 10:48:01,24.0,Male,Saint Petersburg,Middle,Fullstack Developer,4,.NET,30000.0,Other,100-1000,Other,Unlimited contract,"[20,30)",<5,"[20000,50000)"
10/12/2019 10:50:47,28.0,Male,Amsterdam,Middle,DevOps,6,Python,62000.0,English,50-100,Startup,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 11:18:57,30.0,Male,Amsterdam,Senior,Fullstack Developer,8,.NET,80000.0,English,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 11:23:47,32.0,Male,Berlin,Junior,Data Scientist,2,R,48000.0,English,50-100,Product,Temporary contract,"[30,40)",<5,"[20000,50000)"
10/12/2019 11:32:10,,Male,Eindhoven,Senior,Backend Developer,6,Python,53000.0,English,100-1000,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
10/12/2019 11:38:41,30.0,Male,Amsterdam,Senior,Backend Developer,9,Java,58500.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 11:44:40,35.0,Female,Amsterdam,Senior,Backend Developer,13,.NET,64000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 11:54:23,30.0,Female,Amsterdam,Middle,Backend Developer,7,Python,62000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 11:55:02,29.0,Male,Amsterdam,Senior,Frontend Developer,8,Javascript / Typescript,70000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 11:58:45,35.0,Male,Amsterdam,Senior,Backend Developer,7,Python,72000.0,English,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 12:03:22,30.0,Male,Berlin,Senior,Data Scientist,9,Python,105000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
10/12/2019 12:09:40,33.0,Male,Munich,Middle,Product Manager,5,Not Relevant,72000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 12:19:11,35.0,Male,Eindhoven ,Senior,Frontend Developer,10,Javascript / Typescript,62000.0,English,1000+,Other,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 12:21:18,,Male,Leeuwarden,Senior,Backend Developer,6,Java,58000.0,English,100-1000,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
10/12/2019 12:28:01,29.0,Male,Amsterdam,Senior,Backend Developer,11,Java,90000.0,English,10-50,Product,Unlimited contract,"[20,30)","[10,20)","[50000,100000)"
10/12/2019 12:43:27,33.0,Male,Moscow,Senior,Mobile Developer,12,Kotlin,30000.0,Other,10-50,Startup,Unlimited contract,"[30,40)","[10,20)","[20000,50000)"
10/12/2019 12:43:38,27.0,Male,Amsterdam,Middle,Backend Developer,4,Scala,78000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
10/12/2019 13:00:26,34.0,Male,Amsterdam,Senior,Fullstack Developer,12,.NET,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 13:13:32,37.0,Male,Eindhoven,Senior,Backend Developer,16,.NET,83400.0,English,1000+,Product,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 13:50:29,29.0,Male,Amsterdam,Senior,Backend Developer,9,.NET,67000.0,English,1000+,Product,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 13:52:31,27.0,Male,Amsterdam,Middle,Backend Developer,5,.NET,65000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 14:34:52,27.0,Male,Amsterdam,Middle,Backend Developer,4,Java,62000.0,English,100-1000,Product,Temporary contract,"[20,30)",<5,"[50000,100000)"
10/12/2019 15:13:02,22.0,Female,Amsterdam,Junior,DevOps,2,Azure,43000.0,English,1000+,Unknown,Unknown,"[20,30)",<5,"[20000,50000)"
10/12/2019 15:13:41,33.0,Male,Berlin,Senior,Backend Developer,10,.NET,87000.0,English,10-50,Other,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 15:51:04,,Male,Munich,Senior,Mobile Developer,5,Kotlin,70000.0,English,up to 10,Consulting / Agency,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
10/12/2019 16:03:10,31.0,Male,Berlin,Senior,SRE,10,Go,78000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 16:07:08,27.0,Male,Stuttgart,Senior,Fullstack Developer,6,Javascript / Typescript,48000.0,English,up to 10,Product,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
10/12/2019 16:11:01,32.0,Male,Hilversum,Senior,Fullstack Developer,10,Java,83000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 16:15:58,28.0,Male,Hamburg,Senior,Backend Developer,5,Cobol,67000.0,German,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 16:16:30,32.0,Male,Amsterdam,Middle,Backend Developer,12,Perl,82000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 17:21:14,32.0,Male,Munich,Lead,Machine Learning Engineer,12,C/C++,115000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
10/12/2019 17:41:32,49.0,Male,Munich,Senior,DevOps,25,Not Relevant,125000.0,German,1000+,Product,Temporary contract,"[40,50)","[20,30)","[100000,150000)"
10/12/2019 17:42:56,30.0,Male,Berlin,Senior,Data Scientist,6,R,75000.0,English,100-1000,Startup,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 18:26:17,35.0,Male,Berlin,Unknown,Manager,11,Not Relevant,80000.0,English,10-50,Product,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 19:33:26,27.0,Female,Amsterdam,Senior,Manager,8,Not Relevant,87000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 19:52:47,33.0,Female,Hamburg,Middle,Data Scientist,5,SQL,58000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 19:58:07,27.0,Female,Berlin,Middle,Backend Developer,5,Java,50000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 20:06:47,33.0,Male,Hamburg,Middle,Data Scientist,2,Python,70000.0,German,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
10/12/2019 20:59:37,32.0,Male,Munich,Senior,SRE,11,Java,69300.0,German,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 21:16:31,31.0,Male,Munich,Senior,Head of Engineering,11,Swift,75000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 21:52:08,28.0,Female,Warsaw,Senior,Fullstack Developer,5,R,155000.0,English,100-1000,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[150000,200000)"
10/12/2019 22:02:10,36.0,Male,Berlin,Senior,Fullstack Developer,7,.NET,70000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 22:19:05,32.0,Male,Frankfurt,Junior,Data Scientist,0,Python,55000.0,English,50-100,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
10/12/2019 22:41:06,30.0,Male,Amsterdam,Middle,System Administrator,6,Not Relevant,70000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
10/12/2019 22:55:17,28.0,Male,Gdańsk,Middle,Data Scientist,5,R,14000.0,English,100-1000,Other,Unlimited contract,"[20,30)","[5,10)",<20000
10/12/2019 23:19:38,26.0,Male,Amsterdam,Senior,DevOps,6,Not Relevant,68000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
10/12/2019 23:40:20,37.0,Male,Amsterdam,Middle,Fullstack Developer,18,Perl,82000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
10/12/2019 23:55:18,48.0,Male,Berlin,Senior,Network Engineer,16,Cisco,67000.0,English,1000+,Unknown,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
11/12/2019 00:00:08,,Male,Munich,Senior,Manager,20,Java,90000.0,English,1000+,Product,Unlimited contract,Unknown,"[20,30)","[50000,100000)"
11/12/2019 01:36:39,30.0,Male,Wroclaw,Middle,Manager,8,Not Relevant,53000.0,English,1000+,Other,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 02:55:43,24.0,Male,Amsterdam,Middle,Frontend Developer,4,Javascript / Typescript,72000.0,English,1000+,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
11/12/2019 06:44:08,35.0,Male,Stuttgart,Senior,Manager,5,Python,72000.0,English,1000+,Other,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 06:50:45,35.0,Male,Amsterdam,Lead,DevOps,7,AWS,65000.0,English,1000+,Other,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 08:54:21,29.0,Male,Amsterdam,Senior,QA,8,Java,74000.0,English,1000+,Product,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 09:21:53,34.0,Male,Amsterdam,Senior,Frontend Developer,10,Javascript / Typescript,60000.0,English,100-1000,Product,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 09:54:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,63600.0,German,50-100,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
11/12/2019 09:57:24,24.0,Female,Warsaw,Junior,Modelling Specialist,1,R,72000.0,Other,1000+,Other,Unlimited contract,"[20,30)",<5,"[50000,100000)"
11/12/2019 10:03:04,28.0,Male,Amsterdam,Senior,SAP Consultant,6,Not Relevant,80500.0,English,1000+,Consulting / Agency,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 10:11:04,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,125000.0,German,100-1000,Startup,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
11/12/2019 10:21:26,34.0,Male,Zug,Senior,Backend Developer,12,C/C++,160000.0,English,10-50,Product,Unlimited contract,"[30,40)","[10,20)","[150000,200000)"
11/12/2019 10:25:33,23.0,Female,Moscow,Middle,Data Engineer,4,Hadoop,32000.0,Other,1000+,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
11/12/2019 10:54:37,32.0,Male,Düsseldorf,Senior,Data Engineer,7,Python,62000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 11:26:54,25.0,Female,Moscow,Senior,Frontend Developer,5,Javascript / Typescript,35300.0,Other,50-100,Product,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
11/12/2019 11:27:30,40.0,Male,Amsterdam,Middle,System Administrator,20,Not Relevant,78000.0,English,1000+,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
11/12/2019 11:30:23,30.0,Male,Gothenburg,Senior,Backend Developer,8,Elixir,40146.0,English,10-50,Product,Unlimited contract,"[30,40)","[5,10)","[20000,50000)"
11/12/2019 11:35:29,33.0,Male,Zurich,Senior,Backend Developer,6,PHP,90000.0,English,50-100,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 11:53:22,31.0,Female,Amsterdam,Senior,QA,5,Javascript / Typescript,67000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 11:56:43,30.0,Male,Amsterdam,Middle,Backend Developer,10,Java,80000.0,English,50-100,Product,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 12:15:48,31.0,Male,Munich,Lead,Machine Learning Engineer,9,Python,125000.0,German,100-1000,Startup,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
11/12/2019 12:15:52,30.0,Female,Berlin,Senior,Business Analyst,6,Python,63000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 12:16:57,29.0,Male,Berlin,Senior,Data Scientist,7,Python,90000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 12:18:56,31.0,Male,Frankfurt,Middle,Backend Developer,7,Java,74200.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 12:29:58,29.0,Male,Amsterdam,Senior,Backend Developer,8,Java,86000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 12:33:32,30.0,Male,Munich,Senior,Cloud Platform Engineer,15,Google Cloud,117000.0,English,1000+,Unknown,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
11/12/2019 12:54:34,24.0,Female,Warsaw,Junior,RPA developer,1,Python,48000.0,Other,1000+,Other,Temporary contract,"[20,30)",<5,"[20000,50000)"
11/12/2019 13:07:34,37.0,Male,Almere,Senior,Tech Lead,10,C/C++,57600.0,English,10-50,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 13:21:41,26.0,Male,Limassol,Senior,QA,7,Not Relevant,63600.0,Other,50-100,Product,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
